set,drug,method,dataset,quality,sensitivity,sensitivity_sem,specificity,specificity_sem,PPV,PPV_sem,RR,SR,UR,RS,SS,US,Total
basic,PZA,MGIT,bootstrap-33,ALL,80.26315789473685,,96.69117647058823,,95.3125,,,,,,,,
basic,PZA,MGIT,bootstrap-34,ALL,78.15126050420169,,96.94656488549617,,95.87628865979381,,,,,,,,
basic,PZA,MGIT,bootstrap-35,ALL,80.50847457627118,,95.83333333333334,,94.5273631840796,,,,,,,,
basic,PZA,MGIT,bootstrap-36,ALL,81.62393162393163,,98.87218045112782,,98.4536082474227,,,,,,,,
basic,PZA,MGIT,bootstrap-37,ALL,83.91304347826087,,95.92592592592592,,94.6078431372549,,,,,,,,
basic,PZA,MGIT,bootstrap-38,ALL,83.25991189427313,,97.06959706959707,,95.93908629441624,,,,,,,,
basic,PZA,MGIT,bootstrap-39,ALL,78.63636363636364,,94.64285714285714,,92.02127659574468,,,,,,,,
basic,PZA,MGIT,bootstrap-4,ALL,78.00829875518673,,97.68339768339769,,96.90721649484536,,,,,,,,
basic,PZA,MGIT,bootstrap-40,ALL,84.93723849372385,,96.16858237547893,,95.30516431924883,,,,,,,,
basic,PZA,MGIT,bootstrap-41,ALL,81.11587982832617,,97.75280898876404,,96.92307692307692,,,,,,,,
basic,PZA,MGIT,bootstrap-42,ALL,83.9506172839506,,98.44357976653697,,98.07692307692307,,,,,,,,
basic,PZA,MGIT,bootstrap-43,ALL,81.81818181818183,,97.76951672862454,,96.92307692307692,,,,,,,,
basic,PZA,MGIT,bootstrap-44,ALL,78.18930041152264,,98.44357976653697,,97.9381443298969,,,,,,,,
basic,PZA,MGIT,bootstrap-45,ALL,78.22222222222223,,96.0,,94.11764705882352,,,,,,,,
basic,PZA,MGIT,bootstrap-46,ALL,81.22448979591836,,97.25490196078431,,96.60194174757282,,,,,,,,
basic,PZA,MGIT,bootstrap-47,ALL,82.02764976958525,,98.93992932862191,,98.34254143646409,,,,,,,,
basic,PZA,MGIT,bootstrap-48,ALL,80.60344827586206,,97.01492537313433,,95.8974358974359,,,,,,,,
basic,PZA,MGIT,bootstrap-49,ALL,87.21461187214612,,97.86476868327402,,96.95431472081218,,,,,,,,
basic,PZA,MGIT,bootstrap-5,ALL,83.19327731092437,,96.94656488549617,,96.11650485436894,,,,,,,,
basic,PZA,MGIT,bootstrap-6,ALL,76.31578947368422,,97.79411764705883,,96.66666666666667,,,,,,,,
basic,PZA,MGIT,bootstrap-7,ALL,81.16591928251121,,98.19494584837545,,97.31182795698925,,,,,,,,
basic,PZA,MGIT,bootstrap-8,ALL,82.91666666666667,,96.92307692307692,,96.1352657004831,,,,,,,,
basic,PZA,MGIT,bootstrap-9,ALL,82.0408163265306,,98.4313725490196,,98.04878048780488,,,,,,,,
basic,PZA,MGIT,bootstrapped50,ALL,81.68133349630048,0.7368646776640768,97.36719225873665,0.3308704656925354,96.41598417922235,0.46327723378532043,,,,,,,
basic,PZA,MGIT,entire,ALL,81.44329896907216,0.0,97.32142857142857,0.0,96.34146341463415,0.0,237.0,40.0,14.0,9.0,324.0,3.0,627.0
basic,EMB,UKMYC,bootstrap-0,ALL,84.28571428571429,,85.0,,68.6046511627907,,,,,,,,
basic,EMB,UKMYC,bootstrap-0,HIGH,88.96551724137932,,86.19718309859155,,72.47191011235955,,,,,,,,
basic,EMB,UKMYC,bootstrap-1,ALL,86.18421052631578,,83.04597701149426,,68.94736842105263,,,,,,,,
basic,EMB,UKMYC,bootstrap-1,HIGH,88.96103896103897,,78.03468208092485,,64.31924882629107,,,,,,,,
basic,EMB,UKMYC,bootstrap-10,ALL,86.61971830985915,,85.75418994413407,,70.6896551724138,,,,,,,,
basic,EMB,UKMYC,bootstrap-10,HIGH,88.73239436619718,,80.16759776536313,,63.95939086294417,,,,,,,,
basic,EMB,UKMYC,bootstrap-11,ALL,86.46616541353383,,84.46866485013625,,66.86046511627907,,,,,,,,
basic,EMB,UKMYC,bootstrap-11,HIGH,89.1025641025641,,83.43023255813954,,70.91836734693877,,,,,,,,
basic,EMB,UKMYC,bootstrap-12,ALL,87.79069767441861,,85.97560975609755,,76.6497461928934,,,,,,,,
basic,EMB,UKMYC,bootstrap-12,HIGH,90.0709219858156,,81.05849582172702,,65.12820512820512,,,,,,,,
basic,EMB,UKMYC,bootstrap-13,ALL,85.16129032258064,,83.76811594202898,,70.2127659574468,,,,,,,,
basic,EMB,UKMYC,bootstrap-13,HIGH,92.15686274509804,,81.26801152737752,,68.44660194174757,,,,,,,,
basic,EMB,UKMYC,bootstrap-14,ALL,88.48484848484848,,88.65671641791046,,79.34782608695652,,,,,,,,
basic,EMB,UKMYC,bootstrap-14,HIGH,91.2751677852349,,85.47008547008546,,72.72727272727273,,,,,,,,
basic,EMB,UKMYC,bootstrap-15,ALL,86.20689655172413,,84.22535211267605,,69.06077348066299,,,,,,,,
basic,EMB,UKMYC,bootstrap-15,HIGH,87.24832214765101,,84.33048433048434,,70.27027027027027,,,,,,,,
basic,EMB,UKMYC,bootstrap-16,ALL,85.38461538461539,,83.24324324324324,,64.16184971098265,,,,,,,,
basic,EMB,UKMYC,bootstrap-16,HIGH,87.91946308724832,,83.76068376068376,,69.68085106382979,,,,,,,,
basic,EMB,UKMYC,bootstrap-17,ALL,84.5679012345679,,84.61538461538461,,72.4867724867725,,,,,,,,
basic,EMB,UKMYC,bootstrap-17,HIGH,88.88888888888889,,82.02247191011236,,66.66666666666666,,,,,,,,
basic,EMB,UKMYC,bootstrap-18,ALL,85.71428571428571,,82.15297450424929,,66.66666666666666,,,,,,,,
basic,EMB,UKMYC,bootstrap-18,HIGH,85.38011695906432,,79.93920972644378,,68.86792452830188,,,,,,,,
basic,EMB,UKMYC,bootstrap-19,ALL,81.52866242038218,,83.09037900874635,,68.81720430107528,,,,,,,,
basic,EMB,UKMYC,bootstrap-19,HIGH,88.59060402684564,,85.47008547008546,,72.1311475409836,,,,,,,,
basic,EMB,UKMYC,bootstrap-2,ALL,82.73381294964028,,85.3185595567867,,68.45238095238095,,,,,,,,
basic,EMB,UKMYC,bootstrap-2,HIGH,87.59124087591242,,82.09366391184572,,64.86486486486487,,,,,,,,
basic,EMB,UKMYC,bootstrap-20,ALL,87.66233766233766,,86.9942196531792,,75.0,,,,,,,,
basic,EMB,UKMYC,bootstrap-20,HIGH,92.40506329113924,,81.57894736842105,,69.85645933014354,,,,,,,,
basic,EMB,UKMYC,bootstrap-21,ALL,82.3076923076923,,81.89189189189189,,61.49425287356321,,,,,,,,
basic,EMB,UKMYC,bootstrap-21,HIGH,87.24832214765101,,86.6096866096866,,73.44632768361582,,,,,,,,
basic,EMB,UKMYC,bootstrap-22,ALL,86.11111111111111,,87.64044943820225,,73.80952380952381,,,,,,,,
basic,EMB,UKMYC,bootstrap-22,HIGH,86.66666666666667,,82.46575342465754,,64.64088397790056,,,,,,,,
basic,EMB,UKMYC,bootstrap-23,ALL,80.28169014084507,,86.87150837988827,,70.80745341614907,,,,,,,,
basic,EMB,UKMYC,bootstrap-23,HIGH,90.0,,83.14285714285714,,69.58762886597938,,,,,,,,
basic,EMB,UKMYC,bootstrap-24,ALL,82.3943661971831,,83.79888268156425,,66.85714285714286,,,,,,,,
basic,EMB,UKMYC,bootstrap-24,HIGH,89.36170212765957,,81.33704735376045,,65.28497409326425,,,,,,,,
basic,EMB,UKMYC,bootstrap-25,ALL,87.75510204081633,,86.96883852691218,,73.71428571428571,,,,,,,,
basic,EMB,UKMYC,bootstrap-25,HIGH,84.17721518987342,,86.54970760233918,,74.30167597765363,,,,,,,,
basic,EMB,UKMYC,bootstrap-26,ALL,87.58620689655172,,83.38028169014085,,68.27956989247312,,,,,,,,
basic,EMB,UKMYC,bootstrap-26,HIGH,88.0794701986755,,83.0945558739255,,69.27083333333334,,,,,,,,
basic,EMB,UKMYC,bootstrap-27,ALL,87.09677419354838,,80.8695652173913,,67.16417910447761,,,,,,,,
basic,EMB,UKMYC,bootstrap-27,HIGH,87.82051282051282,,82.84883720930233,,69.89795918367348,,,,,,,,
basic,EMB,UKMYC,bootstrap-28,ALL,91.02564102564102,,85.17441860465115,,73.57512953367875,,,,,,,,
basic,EMB,UKMYC,bootstrap-28,HIGH,89.28571428571429,,79.44444444444444,,62.8140703517588,,,,,,,,
basic,EMB,UKMYC,bootstrap-29,ALL,85.98726114649682,,84.54810495626822,,71.80851063829788,,,,,,,,
basic,EMB,UKMYC,bootstrap-29,HIGH,88.1578947368421,,79.3103448275862,,65.0485436893204,,,,,,,,
basic,EMB,UKMYC,bootstrap-3,ALL,88.32116788321169,,84.02203856749311,,67.59776536312849,,,,,,,,
basic,EMB,UKMYC,bootstrap-3,HIGH,86.8421052631579,,81.60919540229885,,67.3469387755102,,,,,,,,
basic,EMB,UKMYC,bootstrap-30,ALL,87.07482993197279,,85.26912181303116,,71.11111111111111,,,,,,,,
basic,EMB,UKMYC,bootstrap-30,HIGH,85.23489932885906,,81.76638176638177,,66.49214659685863,,,,,,,,
basic,EMB,UKMYC,bootstrap-31,ALL,83.94160583941606,,88.42975206611571,,73.24840764331209,,,,,,,,
basic,EMB,UKMYC,bootstrap-31,HIGH,89.72602739726028,,83.89830508474576,,69.68085106382979,,,,,,,,
basic,EMB,UKMYC,bootstrap-32,ALL,89.36170212765957,,86.35097493036211,,72.0,,,,,,,,
basic,EMB,UKMYC,bootstrap-32,HIGH,92.15686274509804,,79.82708933717579,,66.82464454976304,,,,,,,,
basic,EMB,UKMYC,bootstrap-33,ALL,83.57142857142857,,81.94444444444444,,64.28571428571429,,,,,,,,
basic,EMB,UKMYC,bootstrap-33,HIGH,83.78378378378379,,84.94318181818183,,70.05649717514125,,,,,,,,
basic,EMB,UKMYC,bootstrap-34,ALL,84.45945945945947,,84.375,,69.44444444444444,,,,,,,,
basic,EMB,UKMYC,bootstrap-34,HIGH,87.58620689655172,,83.94366197183099,,69.02173913043478,,,,,,,,
basic,EMB,UKMYC,bootstrap-35,ALL,83.72093023255815,,81.94070080862534,,61.71428571428571,,,,,,,,
basic,EMB,UKMYC,bootstrap-35,HIGH,86.45161290322581,,82.89855072463767,,69.43005181347151,,,,,,,,
basic,EMB,UKMYC,bootstrap-36,ALL,88.0,,86.28571428571429,,73.33333333333333,,,,,,,,
basic,EMB,UKMYC,bootstrap-36,HIGH,90.51094890510949,,82.09366391184572,,65.60846560846561,,,,,,,,
basic,EMB,UKMYC,bootstrap-37,ALL,85.2112676056338,,81.84357541899442,,65.05376344086021,,,,,,,,
basic,EMB,UKMYC,bootstrap-37,HIGH,91.2751677852349,,82.90598290598291,,69.38775510204081,,,,,,,,
basic,EMB,UKMYC,bootstrap-38,ALL,86.48648648648648,,84.375,,69.94535519125684,,,,,,,,
basic,EMB,UKMYC,bootstrap-38,HIGH,89.6103896103896,,80.63583815028902,,67.31707317073172,,,,,,,,
basic,EMB,UKMYC,bootstrap-39,ALL,83.08823529411765,,85.71428571428571,,68.48484848484848,,,,,,,,
basic,EMB,UKMYC,bootstrap-39,HIGH,86.89655172413792,,82.8169014084507,,67.37967914438502,,,,,,,,
basic,EMB,UKMYC,bootstrap-4,ALL,87.05035971223022,,85.3185595567867,,69.54022988505747,,,,,,,,
basic,EMB,UKMYC,bootstrap-4,HIGH,90.41095890410958,,83.33333333333334,,69.10994764397905,,,,,,,,
basic,EMB,UKMYC,bootstrap-40,ALL,87.21804511278195,,85.28610354223434,,68.23529411764706,,,,,,,,
basic,EMB,UKMYC,bootstrap-40,HIGH,87.5,,81.89655172413794,,67.85714285714286,,,,,,,,
basic,EMB,UKMYC,bootstrap-41,ALL,88.46153846153845,,84.32432432432432,,66.47398843930635,,,,,,,,
basic,EMB,UKMYC,bootstrap-41,HIGH,83.6734693877551,,82.43626062322946,,66.48648648648648,,,,,,,,
basic,EMB,UKMYC,bootstrap-42,ALL,79.28571428571428,,84.16666666666667,,66.07142857142857,,,,,,,,
basic,EMB,UKMYC,bootstrap-42,HIGH,88.54961832061069,,81.30081300813008,,62.70270270270271,,,,,,,,
basic,EMB,UKMYC,bootstrap-43,ALL,84.67153284671532,,85.12396694214877,,68.23529411764706,,,,,,,,
basic,EMB,UKMYC,bootstrap-43,HIGH,89.44099378881988,,84.070796460177,,72.72727272727273,,,,,,,,
basic,EMB,UKMYC,bootstrap-44,ALL,83.80281690140845,,83.79888268156425,,67.2316384180791,,,,,,,,
basic,EMB,UKMYC,bootstrap-44,HIGH,90.69767441860465,,78.04878048780488,,68.42105263157895,,,,,,,,
basic,EMB,UKMYC,bootstrap-45,ALL,87.5,,80.6179775280899,,64.61538461538461,,,,,,,,
basic,EMB,UKMYC,bootstrap-45,HIGH,88.81578947368422,,85.0574712643678,,72.19251336898395,,,,,,,,
basic,EMB,UKMYC,bootstrap-46,ALL,79.25925925925927,,83.56164383561644,,64.07185628742515,,,,,,,,
basic,EMB,UKMYC,bootstrap-46,HIGH,90.78014184397163,,82.17270194986072,,66.66666666666666,,,,,,,,
basic,EMB,UKMYC,bootstrap-47,ALL,91.36690647482014,,83.37950138504155,,67.9144385026738,,,,,,,,
basic,EMB,UKMYC,bootstrap-47,HIGH,89.6774193548387,,80.8695652173913,,67.8048780487805,,,,,,,,
basic,EMB,UKMYC,bootstrap-48,ALL,88.67924528301887,,83.87096774193549,,71.93877551020408,,,,,,,,
basic,EMB,UKMYC,bootstrap-48,HIGH,83.82352941176471,,81.04395604395604,,62.295081967213115,,,,,,,,
basic,EMB,UKMYC,bootstrap-49,ALL,81.25,,82.02247191011236,,64.64088397790056,,,,,,,,
basic,EMB,UKMYC,bootstrap-49,HIGH,82.0,,83.14285714285714,,67.58241758241759,,,,,,,,
basic,EMB,UKMYC,bootstrap-5,ALL,83.22580645161291,,86.08695652173914,,72.88135593220339,,,,,,,,
basic,EMB,UKMYC,bootstrap-5,HIGH,87.83783783783784,,81.25,,66.3265306122449,,,,,,,,
basic,EMB,UKMYC,bootstrap-6,ALL,84.21052631578947,,88.8283378746594,,73.20261437908496,,,,,,,,
basic,EMB,UKMYC,bootstrap-6,HIGH,89.51612903225806,,79.25531914893617,,58.730158730158735,,,,,,,,
basic,EMB,UKMYC,bootstrap-7,ALL,85.0,,84.72222222222221,,68.39080459770115,,,,,,,,
basic,EMB,UKMYC,bootstrap-7,HIGH,88.19444444444444,,81.74157303370787,,66.14583333333334,,,,,,,,
basic,EMB,UKMYC,bootstrap-8,ALL,83.94160583941606,,85.12396694214877,,68.04733727810651,,,,,,,,
basic,EMB,UKMYC,bootstrap-8,HIGH,86.76470588235294,,80.4945054945055,,62.43386243386243,,,,,,,,
basic,EMB,UKMYC,bootstrap-9,ALL,86.61971830985915,,88.8268156424581,,75.4601226993865,,,,,,,,
basic,EMB,UKMYC,bootstrap-9,HIGH,89.55223880597015,,84.42622950819673,,67.79661016949152,,,,,,,,
basic,EMB,UKMYC,bootstrapped50,ALL,85.48234381361637,0.7508965675661127,84.66126602739584,0.5507328427452475,69.33277299778995,1.0482821328739385,,,,,,,
basic,EMB,UKMYC,bootstrapped50,HIGH,88.30790343775008,0.6380753710433247,82.35009072422517,0.5702352528938767,67.76854156920534,0.8950226927010778,,,,,,,
basic,EMB,UKMYC,entire,ALL,85.01742160278745,0.0,85.23206751054853,0.0,69.91404011461319,0.0,244.0,32.0,11.0,105.0,573.0,33.0,998.0
basic,EMB,UKMYC,entire,HIGH,87.66519823788546,0.0,82.34200743494424,0.0,67.68707482993197,0.0,199.0,20.0,8.0,95.0,414.0,29.0,765.0
basic,BDQ,MGIT,bootstrap-0,ALL,44.06130268199234,,99.16317991631799,,98.29059829059828,,,,,,,,
basic,BDQ,MGIT,bootstrap-1,ALL,37.142857142857146,,99.2156862745098,,97.84946236559139,,,,,,,,
basic,BDQ,MGIT,bootstrap-10,ALL,39.66942148760331,,99.2248062015504,,97.95918367346938,,,,,,,,
basic,BDQ,MGIT,bootstrap-11,ALL,42.21311475409836,,98.4375,,96.26168224299066,,,,,,,,
basic,BDQ,MGIT,bootstrap-12,ALL,44.047619047619044,,97.98387096774194,,95.6896551724138,,,,,,,,
basic,BDQ,MGIT,bootstrap-13,ALL,42.616033755274266,,98.47908745247148,,96.19047619047619,,,,,,,,
basic,BDQ,MGIT,bootstrap-14,ALL,37.02127659574468,,98.11320754716981,,94.56521739130434,,,,,,,,
basic,BDQ,MGIT,bootstrap-15,ALL,46.51162790697674,,97.52066115702479,,95.23809523809523,,,,,,,,
basic,BDQ,MGIT,bootstrap-16,ALL,35.68904593639576,,96.31336405529954,,92.66055045871559,,,,,,,,
basic,BDQ,MGIT,bootstrap-17,ALL,43.0327868852459,,98.828125,,97.22222222222221,,,,,,,,
basic,BDQ,MGIT,bootstrap-18,ALL,34.83606557377049,,99.21875,,97.70114942528735,,,,,,,,
basic,BDQ,MGIT,bootstrap-19,ALL,39.1941391941392,,99.55947136563876,,99.07407407407408,,,,,,,,
basic,BDQ,MGIT,bootstrap-2,ALL,43.27731092436975,,99.61832061068702,,99.03846153846155,,,,,,,,
basic,BDQ,MGIT,bootstrap-20,ALL,42.06349206349206,,98.79032258064517,,97.24770642201835,,,,,,,,
basic,BDQ,MGIT,bootstrap-21,ALL,35.019455252918284,,97.53086419753086,,93.75,,,,,,,,
basic,BDQ,MGIT,bootstrap-22,ALL,34.552845528455286,,97.24409448818898,,92.3913043478261,,,,,,,,
basic,BDQ,MGIT,bootstrap-23,ALL,42.12765957446808,,98.49056603773585,,96.11650485436894,,,,,,,,
basic,BDQ,MGIT,bootstrap-24,ALL,36.996336996337,,98.23788546255507,,96.19047619047619,,,,,,,,
basic,BDQ,MGIT,bootstrap-25,ALL,39.52569169960474,,98.78542510121457,,97.0873786407767,,,,,,,,
basic,BDQ,MGIT,bootstrap-26,ALL,37.453183520599254,,99.57081545064378,,99.00990099009901,,,,,,,,
basic,BDQ,MGIT,bootstrap-27,ALL,42.1455938697318,,98.32635983263597,,96.49122807017544,,,,,,,,
basic,BDQ,MGIT,bootstrap-28,ALL,46.21513944223107,,100.0,,100.0,,,,,,,,
basic,BDQ,MGIT,bootstrap-29,ALL,44.84126984126984,,98.79032258064517,,97.41379310344827,,,,,,,,
basic,BDQ,MGIT,bootstrap-3,ALL,44.696969696969695,,98.72881355932203,,97.52066115702479,,,,,,,,
basic,BDQ,MGIT,bootstrap-30,ALL,40.98360655737705,,98.046875,,95.23809523809523,,,,,,,,
basic,BDQ,MGIT,bootstrap-31,ALL,33.33333333333333,,98.79032258064517,,96.55172413793103,,,,,,,,
basic,BDQ,MGIT,bootstrap-32,ALL,39.453125,,98.36065573770492,,96.19047619047619,,,,,,,,
basic,BDQ,MGIT,bootstrap-33,ALL,37.54940711462451,,98.38056680161942,,95.95959595959596,,,,,,,,
basic,BDQ,MGIT,bootstrap-34,ALL,39.688715953307394,,98.35390946502058,,96.22641509433963,,,,,,,,
basic,BDQ,MGIT,bootstrap-35,ALL,44.61538461538462,,97.91666666666666,,95.86776859504133,,,,,,,,
basic,BDQ,MGIT,bootstrap-36,ALL,43.798449612403104,,98.34710743801654,,96.58119658119658,,,,,,,,
basic,BDQ,MGIT,bootstrap-37,ALL,38.24701195219124,,98.79518072289156,,96.96969696969697,,,,,,,,
basic,BDQ,MGIT,bootstrap-38,ALL,39.0625,,99.18032786885246,,98.0392156862745,,,,,,,,
basic,BDQ,MGIT,bootstrap-39,ALL,38.00738007380074,,97.81659388646288,,95.37037037037037,,,,,,,,
basic,BDQ,MGIT,bootstrap-4,ALL,39.08045977011494,,99.581589958159,,99.02912621359224,,,,,,,,
basic,BDQ,MGIT,bootstrap-40,ALL,44.230769230769226,,98.75,,97.45762711864407,,,,,,,,
basic,BDQ,MGIT,bootstrap-41,ALL,45.51971326164875,,97.73755656108597,,96.21212121212122,,,,,,,,
basic,BDQ,MGIT,bootstrap-42,ALL,40.75471698113208,,100.0,,100.0,,,,,,,,
basic,BDQ,MGIT,bootstrap-43,ALL,44.26877470355731,,98.78542510121457,,97.3913043478261,,,,,,,,
basic,BDQ,MGIT,bootstrap-44,ALL,41.935483870967744,,99.5475113122172,,99.15254237288136,,,,,,,,
basic,BDQ,MGIT,bootstrap-45,ALL,41.06463878326996,,98.31223628691983,,96.42857142857143,,,,,,,,
basic,BDQ,MGIT,bootstrap-46,ALL,35.984848484848484,,98.72881355932203,,96.93877551020408,,,,,,,,
basic,BDQ,MGIT,bootstrap-47,ALL,42.51968503937008,,96.7479674796748,,93.10344827586206,,,,,,,,
basic,BDQ,MGIT,bootstrap-48,ALL,44.26229508196721,,98.4375,,96.42857142857143,,,,,,,,
basic,BDQ,MGIT,bootstrap-49,ALL,42.23107569721115,,99.19678714859438,,98.14814814814815,,,,,,,,
basic,BDQ,MGIT,bootstrap-5,ALL,36.25,,98.46153846153847,,95.6043956043956,,,,,,,,
basic,BDQ,MGIT,bootstrap-6,ALL,46.32352941176471,,98.68421052631578,,97.67441860465115,,,,,,,,
basic,BDQ,MGIT,bootstrap-7,ALL,36.17886178861789,,99.60629921259843,,98.88888888888889,,,,,,,,
basic,BDQ,MGIT,bootstrap-8,ALL,42.10526315789473,,98.52941176470588,,96.0,,,,,,,,
basic,BDQ,MGIT,bootstrap-9,ALL,45.07575757575758,,98.72881355932203,,97.54098360655738,,,,,,,,
basic,BDQ,MGIT,bootstrapped50,ALL,40.74950052846956,0.9879308064999677,98.59990733878156,0.21094203580521814,96.79906519287694,0.47204122492666123,,,,,,,
basic,BDQ,MGIT,entire,ALL,40.35532994923858,0.0,98.42105263157895,0.0,96.36363636363636,0.0,159.0,201.0,34.0,6.0,369.0,5.0,774.0
basic,LZD,UKMYC,bootstrap-0,ALL,16.39344262295082,,99.77220956719817,,90.9090909090909,,,,,,,,
basic,LZD,UKMYC,bootstrap-0,HIGH,29.545454545454547,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-1,ALL,29.6875,,99.77064220183486,,95.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-1,HIGH,36.11111111111111,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-10,ALL,11.76470588235294,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-10,HIGH,44.0,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-11,ALL,27.77777777777778,,99.77578475336323,,93.75,,,,,,,,
basic,LZD,UKMYC,bootstrap-11,HIGH,45.23809523809524,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-12,ALL,25.0,,99.54545454545455,,88.23529411764706,,,,,,,,
basic,LZD,UKMYC,bootstrap-12,HIGH,44.680851063829785,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-13,ALL,19.17808219178082,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-13,HIGH,44.89795918367347,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-14,ALL,20.0,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-14,HIGH,32.432432432432435,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-15,ALL,17.142857142857142,,99.76744186046511,,92.3076923076923,,,,,,,,
basic,LZD,UKMYC,bootstrap-15,HIGH,31.818181818181817,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-16,ALL,31.11111111111111,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-16,HIGH,21.153846153846153,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-17,ALL,14.285714285714285,,99.77116704805492,,90.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-17,HIGH,39.58333333333333,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-18,ALL,26.31578947368421,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-18,HIGH,33.33333333333333,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-19,ALL,20.967741935483872,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-19,HIGH,33.33333333333333,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-2,ALL,20.0,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-2,HIGH,37.2093023255814,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-20,ALL,26.229508196721312,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-20,HIGH,37.83783783783784,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-21,ALL,20.634920634920633,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-21,HIGH,31.914893617021278,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-22,ALL,16.417910447761194,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-22,HIGH,39.53488372093023,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-23,ALL,26.229508196721312,,99.31662870159454,,84.21052631578947,,,,,,,,
basic,LZD,UKMYC,bootstrap-23,HIGH,28.888888888888886,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-24,ALL,36.36363636363637,,99.76958525345621,,96.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-24,HIGH,39.53488372093023,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-25,ALL,15.789473684210526,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-25,HIGH,44.680851063829785,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-26,ALL,19.736842105263158,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-26,HIGH,40.42553191489361,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-27,ALL,37.5,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-27,HIGH,38.095238095238095,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-28,ALL,28.57142857142857,,99.77477477477478,,94.11764705882352,,,,,,,,
basic,LZD,UKMYC,bootstrap-28,HIGH,37.5,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-29,ALL,37.5,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-29,HIGH,36.734693877551024,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-3,ALL,11.320754716981133,,99.55257270693512,,75.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-3,HIGH,44.73684210526316,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-30,ALL,19.607843137254903,,99.10913140311804,,71.42857142857143,,,,,,,,
basic,LZD,UKMYC,bootstrap-30,HIGH,29.72972972972973,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-31,ALL,21.052631578947366,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-31,HIGH,32.55813953488372,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-32,ALL,18.51851851851852,,99.77578475336323,,90.9090909090909,,,,,,,,
basic,LZD,UKMYC,bootstrap-32,HIGH,54.761904761904766,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-33,ALL,31.25,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-33,HIGH,50.0,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-34,ALL,22.058823529411764,,99.76851851851852,,93.75,,,,,,,,
basic,LZD,UKMYC,bootstrap-34,HIGH,24.390243902439025,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-35,ALL,22.22222222222222,,100.0,,100.0,,,,,,,,
basic,LZD,UKMYC,bootstrap-35,HIGH,39.02439024390244,,100.0,,100.0,,,,,,,,
