UNIQUEID,WCHG_ID,ENA_RUN_ACCESSION,ENA_SAMPLE_ACCESSION,ENA_STUDY_ACCESSION,HAS_ALL_DRUGS,N_SUSCEPTIBLE,N_RESISTANT,N_DRUGS,BDQ,CAP,LZD,PZA,STM,FASTQ_FTP
site.10.subj.ND00478360.lab.ND00478360.iso.1,WTCHG_933275_73615337,ERR9992709,SAMEA110420067,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992709/ERR9992709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992709/ERR9992709_2.fastq.gz
site.10.subj.XD02527842.lab.XD02527842.iso.1,WTCHG_937449_70605036,ERR9992779,SAMEA110420137,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992779/ERR9992779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992779/ERR9992779_2.fastq.gz
site.10.subj.YA00022321.lab.YA00022321.iso.1,WTCHG_933274_70095081,ERR13286050,SAMEA115747213,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13286050/ERR13286050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13286050/ERR13286050_2.fastq.gz
site.10.subj.UH01117582.lab.UH01117582.iso.1,WTCHG_933275_72965368,ERR9992733,SAMEA110420091,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992733/ERR9992733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992733/ERR9992733_2.fastq.gz
site.10.subj.JE02382613.lab.JE02382613.iso.1,WTCHG_934880_70515027,ERR9992969,SAMEA110420326,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992969/ERR9992969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992969/ERR9992969_2.fastq.gz
site.10.subj.YA00056315.lab.YA00056315.iso.1,WTCHG_934394_71925168,ERR13288987,SAMEA115747644,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/087/ERR13288987/ERR13288987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/087/ERR13288987/ERR13288987_2.fastq.gz
site.10.subj.YA00164653.lab.YA00164653.iso.1,WTCHG_934881_72625238,ERR9993150,SAMEA110420507,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993150/ERR9993150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993150/ERR9993150_2.fastq.gz
site.10.subj.YA00164435.lab.YA00164435.iso.1,WTCHG_934881_71955267,ERR9993177,SAMEA110420535,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993177/ERR9993177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993177/ERR9993177_2.fastq.gz
site.10.subj.YA00159255.lab.YA00159255.iso.1,WTCHG_934880_71055177,ERR9993091,SAMEA110420448,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993091/ERR9993091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993091/ERR9993091_2.fastq.gz
site.10.subj.YA00164655.lab.YA00164655.iso.1,WTCHG_934880_71855161,ERR9993080,SAMEA110420437,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993080/ERR9993080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993080/ERR9993080_2.fastq.gz
site.10.subj.XD03523699.lab.XD03523699.iso.1,WTCHG_934880_71255101,ERR9993036,SAMEA110420393,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993036/ERR9993036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9993036/ERR9993036_2.fastq.gz
site.10.subj.XD03466167.lab.XD03466167.iso.1,WTCHG_934880_70745050,ERR9992990,SAMEA110420347,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992990/ERR9992990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992990/ERR9992990_2.fastq.gz
site.10.subj.XD03423902.lab.XD03423902.iso.1,WTCHG_934880_70755051,ERR9992991,SAMEA110420348,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992991/ERR9992991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992991/ERR9992991_2.fastq.gz
site.10.subj.XD03455839.lab.XD03455839.iso.1,WTCHG_934881_73295305,ERR9993208,SAMEA110420730,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993208/ERR9993208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993208/ERR9993208_2.fastq.gz
site.10.subj.XD03382933.lab.XD03382933.iso.1,WTCHG_934880_70835059,ERR9992998,SAMEA110420355,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992998/ERR9992998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9992998/ERR9992998_2.fastq.gz
site.10.subj.XD03607876.lab.XD03607876.iso.1,WTCHG_934881_73305306,ERR9993209,SAMEA110420731,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993209/ERR9993209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993209/ERR9993209_2.fastq.gz
site.10.subj.XD03330086.lab.XD03330086.iso.1,WTCHG_934880_70565032,ERR9992974,SAMEA110420331,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992974/ERR9992974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9992974/ERR9992974_2.fastq.gz
site.10.subj.YA00030665.lab.YA00030665.iso.1,WTCHG_934394_71715147,ERR13288966,SAMEA115747623,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13288966/ERR13288966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13288966/ERR13288966_2.fastq.gz
site.10.subj.YA00168282.lab.YA00168282.iso.1,WTCHG_937449_70715047,ERR9992789,SAMEA110420146,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992789/ERR9992789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992789/ERR9992789_2.fastq.gz
site.10.subj.XD01881437.lab.XD01881437.iso.1,WTCHG_934394_70685044,ERR9992830,SAMEA110420187,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992830/ERR9992830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992830/ERR9992830_2.fastq.gz
site.10.subj.XD02447018.lab.XD02447018.iso.1,WTCHG_934881_72275203,ERR9993115,SAMEA110420472,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993115/ERR9993115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993115/ERR9993115_2.fastq.gz
site.10.subj.YA00154197.lab.YA00154197.iso.1,WTCHG_934880_70465022,ERR9992966,SAMEA110420323,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992966/ERR9992966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992966/ERR9992966_2.fastq.gz
site.10.subj.YA00154192.lab.YA00154192.iso.1,WTCHG_937449_70695045,ERR9992787,SAMEA110420144,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992787/ERR9992787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992787/ERR9992787_2.fastq.gz
site.10.subj.PO01095233.lab.PO01095233.iso.1,WTCHG_934881_72705246,ERR9993157,SAMEA110420514,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993157/ERR9993157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9993157/ERR9993157_2.fastq.gz
site.10.subj.PP00449803.lab.PP00449803.iso.1,WTCHG_934395_73195295,ERR9992921,SAMEA110420278,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992921/ERR9992921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9992921/ERR9992921_2.fastq.gz
site.10.subj.PQ00354847.lab.PQ00354847.iso.1,WTCHG_934394_70985170,ERR9992897,SAMEA110420254,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992897/ERR9992897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992897/ERR9992897_2.fastq.gz
site.10.subj.PQ00388362.lab.PQ00388362.iso.1,WTCHG_934395_73205296,ERR9992922,SAMEA110420279,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992922/ERR9992922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9992922/ERR9992922_2.fastq.gz
site.10.subj.JE02469060.lab.JE02469060.iso.1,WTCHG_934880_70855061,ERR9993000,SAMEA110420357,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993000/ERR9993000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993000/ERR9993000_2.fastq.gz
site.10.subj.JE02548455.lab.JE02548455.iso.1,WTCHG_934880_70035075,ERR9993014,SAMEA110420371,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993014/ERR9993014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993014/ERR9993014_2.fastq.gz
site.10.subj.BC01998433.lab.BC01998433.iso.1,WTCHG_934881_72305206,ERR9993118,SAMEA110420475,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993118/ERR9993118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993118/ERR9993118_2.fastq.gz
site.10.subj.BC02047635.lab.BC02047635.iso.1,WTCHG_933274_70395015,ERR9992625,SAMEA110419982,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992625/ERR9992625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992625/ERR9992625_2.fastq.gz
site.10.subj.BC02062584.lab.BC02062584.iso.1,WTCHG_934881_72325208,ERR9993120,SAMEA110420477,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993120/ERR9993120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993120/ERR9993120_2.fastq.gz
site.10.subj.BC02069165.lab.BC02069165.iso.1,WTCHG_933274_70405016,ERR9992626,SAMEA110419983,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992626/ERR9992626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992626/ERR9992626_2.fastq.gz
site.10.subj.BC02084778.lab.BC02084778.iso.1,WTCHG_933274_70375013,ERR9992623,SAMEA110419980,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992623/ERR9992623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9992623/ERR9992623_2.fastq.gz
site.10.subj.TC00980120.lab.TC00980120.iso.1,WTCHG_934881_72865262,ERR9993173,SAMEA110420530,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993173/ERR9993173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993173/ERR9993173_2.fastq.gz
site.10.subj.IL02966379.lab.IL02966379.iso.1,WTCHG_934881_72475223,ERR9993135,SAMEA110420492,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993135/ERR9993135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993135/ERR9993135_2.fastq.gz
site.10.subj.JB00767773.lab.JB00767773.iso.1,WTCHG_933274_70885064,ERR9992670,SAMEA110420028,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992670/ERR9992670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992670/ERR9992670_2.fastq.gz
site.10.subj.IK02416847.lab.IK02416847.iso.1,WTCHG_934880_70295005,ERR9992960,SAMEA110420317,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992960/ERR9992960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992960/ERR9992960_2.fastq.gz
site.10.subj.IK03886434.lab.IK03886434.iso.1,WTCHG_934881_72465222,ERR9993134,SAMEA110420491,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993134/ERR9993134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993134/ERR9993134_2.fastq.gz
site.10.subj.JB00815015.lab.JB00815015.iso.1,WTCHG_934881_72505226,ERR9993138,SAMEA110420495,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993138/ERR9993138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993138/ERR9993138_2.fastq.gz
site.10.subj.JE01389322.lab.JE01389322.iso.1,WTCHG_933274_70925068,ERR13286039,SAMEA115747204,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/039/ERR13286039/ERR13286039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/039/ERR13286039/ERR13286039_2.fastq.gz
site.10.subj.JE02134333.lab.JE02134333.iso.1,WTCHG_934880_71015173,ERR9993088,SAMEA110420445,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993088/ERR9993088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/008/ERR9993088/ERR9993088_2.fastq.gz
site.10.subj.JE02250211.lab.JE02250211.iso.1,WTCHG_934880_71715147,ERR9993072,SAMEA110420429,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993072/ERR9993072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993072/ERR9993072_2.fastq.gz
site.10.subj.JE02346250.lab.JE02346250.iso.1,WTCHG_934395_73495325,ERR9992950,SAMEA110420307,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992950/ERR9992950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992950/ERR9992950_2.fastq.gz
site.10.subj.BA00362371.lab.BA00362371.iso.1,WTCHG_934881_73815357,ERR9993243,SAMEA110420765,PRJEB55007,False,1,2,3,R,,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993243/ERR9993243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993243/ERR9993243_2.fastq.gz
site.10.subj.JE02661531.lab.JE02661531.iso.1,WTCHG_934880_70225094,ERR9993031,SAMEA110420388,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993031/ERR9993031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/001/ERR9993031/ERR9993031_2.fastq.gz
site.10.subj.JE02845850.lab.JE02845850.iso.1,WTCHG_934881_72545230,ERR9993142,SAMEA110420499,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993142/ERR9993142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/002/ERR9993142/ERR9993142_2.fastq.gz
site.10.subj.UH01659771.lab.UH01659771.iso.1,WTCHG_934881_73145290,ERR9993194,SAMEA110420620,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993194/ERR9993194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/004/ERR9993194/ERR9993194_2.fastq.gz
site.10.subj.TD02545887.lab.TD02545887.iso.1,WTCHG_934395_73015373,ERR9992956,SAMEA110420313,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992956/ERR9992956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992956/ERR9992956_2.fastq.gz
site.10.subj.YA00040284.lab.YA00040284.iso.1,WTCHG_934394_71675143,ERR13288962,SAMEA115747619,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/062/ERR13288962/ERR13288962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/062/ERR13288962/ERR13288962_2.fastq.gz
site.10.subj.YA00036870.lab.YA00036870.iso.1,WTCHG_934394_71905166,ERR13288985,SAMEA115747642,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13288985/ERR13288985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13288985/ERR13288985_2.fastq.gz
site.10.subj.PS00978668.lab.PS00978668.iso.1,WTCHG_934395_73235299,ERR9992925,SAMEA110420282,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992925/ERR9992925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992925/ERR9992925_2.fastq.gz
site.10.subj.UH01770576.lab.UH01770576.iso.1,WTCHG_934881_73155291,ERR9993195,SAMEA110420634,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993195/ERR9993195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9993195/ERR9993195_2.fastq.gz
site.10.subj.YA00168462.lab.YA00168462.iso.1,WTCHG_934394_70655041,ERR9992827,SAMEA110420184,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992827/ERR9992827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992827/ERR9992827_2.fastq.gz
site.10.subj.JE02863308.lab.JE02863308.iso.1,WTCHG_934881_72555231,ERR9993143,SAMEA110420500,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993143/ERR9993143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/003/ERR9993143/ERR9993143_2.fastq.gz
site.10.subj.KA00473613.lab.KA00473613.iso.1,WTCHG_934880_70735049,ERR9992989,SAMEA110420346,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992989/ERR9992989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992989/ERR9992989_2.fastq.gz
site.10.subj.PS00985878.lab.PS00985878.iso.1,WTCHG_934395_73245300,ERR9992926,SAMEA110420283,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992926/ERR9992926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992926/ERR9992926_2.fastq.gz
site.10.subj.PS00990747.lab.PS00990747.iso.1,WTCHG_934394_70895065,ERR9992845,SAMEA110420202,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992845/ERR9992845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992845/ERR9992845_2.fastq.gz
site.10.subj.YA00028641.lab.YA00028641.iso.1,WTCHG_934394_70575033,ERR13288926,SAMEA115747583,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/026/ERR13288926/ERR13288926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/026/ERR13288926/ERR13288926_2.fastq.gz
site.10.subj.YA00141562.lab.YA00141562.iso.1,WTCHG_933275_73115383,ERR9992746,SAMEA110420104,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992746/ERR9992746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/006/ERR9992746/ERR9992746_2.fastq.gz
site.10.subj.YA00058183.lab.YA00058183.iso.1,WTCHG_934394_71755151,ERR13288970,SAMEA115747627,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13288970/ERR13288970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13288970/ERR13288970_2.fastq.gz
site.10.subj.YA00058212.lab.YA00058212.iso.1,WTCHG_934394_71085180,ERR13288998,SAMEA115747655,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/098/ERR13288998/ERR13288998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/098/ERR13288998/ERR13288998_2.fastq.gz
site.10.subj.YA00113103.lab.YA00113103.iso.1,WTCHG_934394_70815057,ERR9992840,SAMEA110420197,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992840/ERR9992840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992840/ERR9992840_2.fastq.gz
site.10.subj.YA00030285.lab.YA00030285.iso.1,WTCHG_934394_71855161,ERR13288980,SAMEA115747637,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/080/ERR13288980/ERR13288980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/080/ERR13288980/ERR13288980_2.fastq.gz
site.10.subj.XD03694085.lab.XD03694085.iso.1,WTCHG_934881_73315307,ERR9993210,SAMEA110420732,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993210/ERR9993210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9993210/ERR9993210_2.fastq.gz
site.10.subj.XD02620199.lab.XD02620199.iso.1,WTCHG_937449_70615037,ERR9992780,SAMEA110420138,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992780/ERR9992780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/000/ERR9992780/ERR9992780_2.fastq.gz
site.10.subj.KG00823423.lab.KG00823423.iso.1,WTCHG_934881_72615237,ERR9993149,SAMEA110420506,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993149/ERR9993149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9993149/ERR9993149_2.fastq.gz
site.10.subj.LA00559418.lab.LA00559418.iso.1,WTCHG_933274_70585034,ERR13286038,SAMEA115747203,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/038/ERR13286038/ERR13286038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/038/ERR13286038/ERR13286038_2.fastq.gz
site.10.subj.LA00619412.lab.LA00619412.iso.1,WTCHG_933275_73465322,ERR9992695,SAMEA110420053,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992695/ERR9992695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/005/ERR9992695/ERR9992695_2.fastq.gz
site.10.subj.IC00620587.lab.IC00620587.iso.1,WTCHG_933274_71315107,ERR9992679,SAMEA110420037,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992679/ERR9992679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992679/ERR9992679_2.fastq.gz
site.10.subj.ID00435387.lab.ID00435387.iso.1,WTCHG_933275_73595335,ERR13288788,SAMEA115747437,PRJEB76547,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13288788/ERR13288788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13288788/ERR13288788_2.fastq.gz
site.10.subj.IE00653455.lab.IE00653455.iso.1,WTCHG_933275_73695345,ERR9992717,SAMEA110420075,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992717/ERR9992717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/007/ERR9992717/ERR9992717_2.fastq.gz
site.10.subj.IF03598350.lab.IF03598350.iso.1,WTCHG_933274_70335009,ERR9992619,SAMEA110419976,PRJEB55007,False,1,1,2,R,,S,,,ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992619/ERR9992619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR999/009/ERR9992619/ERR9992619_2.fastq.gz
